region;baron_first_blue;champion_first_blue;dragon_first_blue;inhibitor_first_blue;herald_first_blue;tower_first_blue;baron_first_red;champion_first_red;dragon_first_red;inhibitor_first_red;herald_first_red;tower_first_red;dif_kills;dif_barons;dif_dragons;dif_inhibitor;dif_herald;dif_tower;dif_dmg_dealt_to_buildings;dif_dmg_dealt_to_objectives;dif_dmg_dealt_to_turrets;dif_dmg_self_mitigated;dif_gold_earned;dif_gold_spent;dif_magic_dmg_dealt;dif_physical_dmg_dealt;dif_true_dmg_dealt;dif_total_minions_killed;dif_neutral_minions_killed;dif_total_heal;dif_vision_score;win_blue
KR;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;-16.0;0.0;1.0;0.0;0.0;-4.0;4393.0;3933.0;4393.0;-22794.0;-2872.0;-3660.0;84875.0;-167026.0;80104.0;11.0;23.0;-14892.0;-51.0;0.0
KR;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;4.0;1.0;0.0;1.0;6913.0;84258.0;6913.0;31306.0;7997.0;1192.0;-182715.0;495222.0;128332.0;-38.0;260.0;27053.0;22.0;1.0
KR;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;1.0;4.0;9609.0;30476.0;9609.0;1600.0;4265.0;1003.0;-62538.0;178759.0;-14163.0;16.0;49.0;1640.0;10.0;1.0
KR;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;-1.0;-2.0;-1.0;2.0;-1.0;-1837.0;-29932.0;-1837.0;-35644.0;-5737.0;10425.0;63809.0;-156008.0;78481.0;-114.0;73.0;52707.0;12.0;0.0
KR;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;12.0;0.0;1.0;0.0;-1.0;1.0;209.0;9066.0;209.0;38839.0;1558.0;2225.0;-151402.0;238086.0;28721.0;-40.0;144.0;6966.0;17.0;0.0
KR;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;0.0;3.0;5.0;-1.0;6.0;14053.0;36017.0;14053.0;-77600.0;5452.0;-3385.0;54354.0;116778.0;-34859.0;-48.0;93.0;18629.0;53.0;1.0
KR;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;1.0;3.0;1.0;1.0;8.0;17892.0;72052.0;17892.0;12645.0;15362.0;10790.0;110044.0;151292.0;-9134.0;65.0;82.0;3224.0;31.0;1.0
KR;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;2.0;2.0;6.0;2.0;7.0;13709.0;105077.0;13709.0;150457.0;1399.0;5785.0;9694.0;-78458.0;-17472.0;-191.0;100.0;4073.0;87.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;-27.0;-2.0;-5.0;-2.0;0.0;-9.0;-19786.0;-105416.0;-19786.0;-17217.0;-11431.0;-7780.0;36711.0;-74856.0;4951.0;63.0;-93.0;-33303.0;-53.0;0.0
KR;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;1.0;2.0;2.0;10.0;15589.0;42026.0;15589.0;17620.0;10605.0;2805.0;33017.0;69694.0;13473.0;58.0;36.0;12933.0;9.0;1.0
KR;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-28.0;-1.0;-4.0;-1.0;0.0;-11.0;-27337.0;-82117.0;-27337.0;15963.0;-21435.0;-17540.0;-49822.0;-167167.0;-86377.0;-35.0;-119.0;-15185.0;-36.0;0.0
KR;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;14.0;-2.0;5.0;-1.0;-1.0;3.0;12181.0;23359.0;12181.0;-116182.0;4049.0;-448.0;-100948.0;275855.0;19572.0;-21.0;85.0;18529.0;-32.0;1.0
KR;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;-4.0;1.0;1.0;0.0;-1.0;0.0;8934.0;37476.0;8934.0;10959.0;-1147.0;3940.0;-58493.0;175086.0;4361.0;14.0;39.0;-17691.0;31.0;0.0
KR;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;18.0;1.0;4.0;2.0;0.0;9.0;14955.0;45505.0;14955.0;8001.0;12346.0;7425.0;131726.0;10078.0;17486.0;63.0;111.0;5996.0;20.0;1.0
KR;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;-22.0;1.0;-3.0;0.0;1.0;-3.0;-8906.0;-29256.0;-8906.0;-18950.0;-6418.0;2940.0;-151790.0;164739.0;-8441.0;47.0;-18.0;-32640.0;11.0;0.0
KR;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;-23.0;1.0;-2.0;0.0;-2.0;-8.0;-14818.0;-24891.0;-14818.0;-36951.0;-8398.0;-5330.0;58319.0;-188975.0;-13356.0;16.0;-108.0;-32480.0;-31.0;0.0
KR;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;2.0;3.0;3.0;2.0;2.0;-6892.0;57554.0;-6892.0;48921.0;4596.0;2850.0;-39001.0;65604.0;36789.0;-34.0;10.0;29638.0;-4.0;1.0
KR;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;2.0;1.0;6.0;14575.0;62565.0;14575.0;-28757.0;4432.0;-3230.0;-300507.0;366755.0;-24504.0;-49.0;7.0;11767.0;52.0;1.0
KR;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;3.0;0.0;11.0;27369.0;31434.0;27369.0;19673.0;7850.0;1698.0;-104306.0;168827.0;15612.0;55.0;15.0;14110.0;38.0;1.0
KR;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-7.0;-2.0;-1.0;-2.0;-1.0;-7.0;-12713.0;-46278.0;-12713.0;-60462.0;-8201.0;-7090.0;-126765.0;2339.0;-15049.0;17.0;-113.0;3052.0;10.0;0.0
KR;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;-19.0;-1.0;-2.0;-1.0;-2.0;-10.0;-21068.0;-69858.0;-21068.0;36012.0;-16588.0;-7925.0;-60503.0;-74669.0;1641.0;-48.0;-45.0;7783.0;-39.0;0.0
KR;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;-9.0;0.0;-2.0;0.0;1.0;1.0;-710.0;-14292.0;-710.0;-397.0;-2981.0;1265.0;-95557.0;102495.0;5611.0;-22.0;11.0;-12304.0;1.0;0.0
KR;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4.0;1.0;-1.0;2.0;0.0;8.0;13101.0;7344.0;13101.0;-6052.0;2749.0;6065.0;54977.0;-25795.0;-44997.0;-99.0;14.0;-1712.0;36.0;1.0
KR;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;10.0;2.0;0.0;3.0;-2.0;2.0;506.0;18871.0;506.0;-21160.0;8341.0;-1345.0;189260.0;-84849.0;-16680.0;161.0;-99.0;-3979.0;32.0;1.0
KR;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;-1.0;-3.0;-1.0;-2.0;1.0;4696.0;-36875.0;4696.0;12608.0;-1182.0;2695.0;-25009.0;-3458.0;-12860.0;92.0;-42.0;-16078.0;3.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;214.0;60.0;1000.0;304.0;2043.0;242.0;3.0;0.0;354.0;1.0;1.0
KR;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.0;0.0;0.0;2.0;1.0;-1.0;2565.0;5137.0;2565.0;17379.0;-9690.0;-937.0;-362368.0;266818.0;6277.0;-64.0;32.0;1134.0;-35.0;0.0
KR;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;-2.0;0.0;-2.0;0.0;0.0;-7.0;-21556.0;-46662.0;-21556.0;-24166.0;-1363.0;-4263.0;96786.0;-94950.0;-7395.0;73.0;-100.0;-4504.0;-10.0;0.0
KR;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-16.0;0.0;-3.0;-1.0;-1.0;-5.0;-8452.0;-56332.0;-8452.0;-23227.0;-8352.0;-3255.0;-73551.0;-97313.0;-12317.0;-15.0;-78.0;6146.0;-51.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;-10.0;0.0;-1.0;0.0;-1.0;-3.0;-5593.0;-16013.0;-5593.0;6905.0;-7356.0;-5813.0;1953.0;-55810.0;11763.0;-18.0;15.0;-3941.0;1.0;0.0
KR;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;8.0;0.0;3.0;0.0;0.0;5.0;8029.0;48240.0;8029.0;-8205.0;8690.0;4632.0;-172009.0;246329.0;48342.0;24.0;81.0;13627.0;18.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-15.0;-1.0;-3.0;-1.0;-1.0;-8.0;-17320.0;-67838.0;-17320.0;-38862.0;-14261.0;-8635.0;-134541.0;-14195.0;-46995.0;-33.0;-72.0;-7047.0;-18.0;0.0
KR;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;1.0;2.0;1.0;9.0;21224.0;44580.0;21224.0;9524.0;16270.0;13930.0;-17349.0;213326.0;17516.0;80.0;91.0;23457.0;10.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;-2.0;0.0;-2.0;-5.0;-13165.0;-47575.0;-13165.0;-9793.0;-2895.0;-4400.0;172636.0;-225528.0;8918.0;45.0;-23.0;-8095.0;-61.0;0.0
KR;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;-16.0;0.0;-4.0;0.0;-2.0;-9.0;-17826.0;-72497.0;-17826.0;-35573.0;-13475.0;-6565.0;-96004.0;-31849.0;-28090.0;-71.0;-89.0;-24203.0;-41.0;0.0
KR;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;25.0;1.0;2.0;1.0;-2.0;2.0;5234.0;35871.0;5234.0;14930.0;5783.0;2763.0;90068.0;-95840.0;-12325.0;-11.0;-52.0;15437.0;-16.0;1.0
KR;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;-2.0;-2.0;1.0;0.0;1.0;5.0;12922.0;12493.0;12922.0;34683.0;3344.0;-3095.0;-69765.0;151533.0;-11675.0;85.0;8.0;11025.0;-81.0;1.0
KR;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-15.0;0.0;-4.0;0.0;0.0;-2.0;-8199.0;-45454.0;-8199.0;-20759.0;-6683.0;-6550.0;-51937.0;-19595.0;-27509.0;39.0;-96.0;-17097.0;-11.0;0.0
KR;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;3.0;2.0;1.0;10.0;23160.0;57947.0;23160.0;2203.0;14679.0;12215.0;118376.0;-2877.0;-4613.0;126.0;30.0;13852.0;71.0;1.0
KR;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;14.0;1.0;-1.0;2.0;0.0;3.0;2511.0;43024.0;2511.0;-56179.0;10568.0;1825.0;1097.0;177604.0;-20388.0;94.0;-11.0;12833.0;6.0;1.0
KR;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;-4.0;-1.0;-2.0;-1.0;-1.0;-8.0;-17855.0;-41392.0;-17855.0;1540.0;-9373.0;-6585.0;-136147.0;-84720.0;395.0;-103.0;-108.0;-5461.0;21.0;0.0
KR;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;-20.0;-2.0;1.0;-2.0;0.0;-10.0;-16834.0;-41128.0;-16834.0;1968.0;-11026.0;-7565.0;-86477.0;78805.0;-43054.0;9.0;-18.0;-8327.0;10.0;0.0
KR;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;-18.0;0.0;3.0;0.0;2.0;-3.0;-8853.0;47735.0;-8853.0;-102344.0;-3490.0;575.0;-46644.0;36414.0;18387.0;66.0;-43.0;19451.0;3.0;0.0
KR;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;1.0;0.0;1.0;2.0;3.0;2068.0;38097.0;2068.0;21031.0;8472.0;4775.0;139034.0;-232834.0;25073.0;-59.0;-8.0;78577.0;27.0;1.0
KR;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;1.0;0.0;1.0;3.0;9875.0;27435.0;9875.0;3548.0;5726.0;4985.0;5308.0;-11027.0;41538.0;30.0;-11.0;-313.0;3.0;1.0
KR;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;12.0;-2.0;-1.0;1.0;-2.0;-2.0;14243.0;6318.0;14243.0;94575.0;-9739.0;3075.0;432818.0;-613301.0;-75348.0;-72.0;-239.0;-26575.0;-29.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-23.0;-1.0;-3.0;-1.0;-2.0;-10.0;-14265.0;-73229.0;-14265.0;1814.0;-14500.0;-10240.0;7592.0;-101171.0;-39037.0;1.0;-49.0;1222.0;-65.0;0.0
KR;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;21.0;0.0;4.0;1.0;-1.0;3.0;9099.0;41132.0;9099.0;-9217.0;7665.0;4728.0;125983.0;-52093.0;45281.0;28.0;38.0;12405.0;13.0;1.0
KR;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;18.0;1.0;2.0;2.0;0.0;9.0;13810.0;38441.0;13810.0;63.0;13934.0;6690.0;17314.0;164009.0;-4108.0;47.0;85.0;19844.0;-19.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0;-2.0;-3.0;-2.0;-1.0;-4.0;-1916.0;-58760.0;-1916.0;74572.0;-4277.0;2510.0;-188344.0;215896.0;-3245.0;43.0;28.0;3467.0;-15.0;0.0
KR;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4.0;2.0;-4.0;1.0;-1.0;3.0;9494.0;-23540.0;9494.0;-98888.0;2649.0;-860.0;-465105.0;400147.0;-18866.0;10.0;-13.0;-2477.0;50.0;1.0
KR;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;1.0;5.0;3.0;1.0;8.0;12407.0;91560.0;12407.0;82840.0;12550.0;4095.0;224980.0;71381.0;34325.0;-17.0;173.0;13304.0;65.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-23.0;-1.0;-1.0;-1.0;0.0;-7.0;-15949.0;-61211.0;-15949.0;-32421.0;-17771.0;-13308.0;54435.0;-246864.0;-22313.0;-54.0;-91.0;-21181.0;8.0;0.0
KR;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;-8.0;-1.0;2.0;-1.0;0.0;-9.0;-16556.0;-20335.0;-16556.0;22524.0;-6621.0;520.0;-225149.0;-35519.0;75198.0;2.0;-119.0;-24806.0;36.0;0.0
KR;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.0;0.0;2.0;1.0;1.0;6.0;15372.0;45382.0;15372.0;2244.0;7970.0;3982.0;8572.0;123655.0;-9145.0;21.0;24.0;9142.0;35.0;1.0
KR;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-24.0;0.0;-4.0;2.0;-1.0;1.0;-1296.0;-58237.0;-1296.0;-73216.0;-8517.0;-6870.0;-10626.0;64286.0;-124266.0;84.0;-34.0;-15529.0;15.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-15.0;0.0;-2.0;0.0;-1.0;-9.0;-21564.0;-92675.0;-21564.0;8941.0;-12818.0;-10275.0;-40015.0;-233012.0;-23440.0;-85.0;-115.0;-5969.0;-3.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;2.0;8120.0;7500.0;8120.0;-3749.0;8822.0;6205.0;-9467.0;112063.0;-6431.0;68.0;34.0;-2599.0;5.0;1.0
KR;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;-13.0;-1.0;0.0;-1.0;1.0;1.0;267.0;-12635.0;267.0;-5435.0;-6267.0;-7260.0;-100848.0;106014.0;-16810.0;60.0;-48.0;-10129.0;16.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;-13.0;0.0;-2.0;0.0;0.0;-5.0;-15047.0;-34297.0;-15047.0;-5302.0;-9842.0;-7538.0;21011.0;-231692.0;-8704.0;-63.0;-81.0;-5053.0;-7.0;0.0
KR;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;-23.0;-1.0;0.0;-1.0;0.0;-7.0;-16929.0;-38133.0;-16929.0;-4640.0;-15835.0;-11375.0;153895.0;-262606.0;-40903.0;-27.0;-84.0;-42544.0;2.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;-1.0;4.0;9658.0;-9448.0;9658.0;-24110.0;8425.0;4975.0;107778.0;-57057.0;-24952.0;96.0;-39.0;212.0;-3.0;1.0
KR;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;-23.0;-1.0;-2.0;-1.0;-2.0;-9.0;-12445.0;-53257.0;-12445.0;-35312.0;-15045.0;-11245.0;-74539.0;-25149.0;22257.0;-34.0;-4.0;-7816.0;-24.0;0.0
KR;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;2.0;-1.0;-1577.0;18110.0;-1577.0;2323.0;-3181.0;2823.0;153009.0;-60843.0;-12311.0;-15.0;47.0;4895.0;-40.0;0.0
KR;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;1.0;4160.0;13617.0;4160.0;-1049.0;7898.0;2260.0;41728.0;15846.0;1775.0;55.0;20.0;788.0;15.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;-13.0;0.0;-2.0;0.0;-1.0;-4.0;-5362.0;-28698.0;-5362.0;4159.0;-9465.0;-6425.0;-113091.0;-1062.0;-6615.0;-96.0;-44.0;2050.0;17.0;0.0
KR;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;-10.0;-1.0;-3.0;-1.0;1.0;-3.0;-5028.0;-52589.0;-5028.0;-6667.0;-9198.0;-4435.0;-149668.0;-28340.0;7867.0;4.0;-101.0;-15617.0;-73.0;0.0
KR;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;4.0;1.0;0.0;4.0;8323.0;52090.0;8323.0;-13506.0;6374.0;5050.0;-10777.0;89092.0;-11146.0;28.0;-35.0;11739.0;11.0;1.0
KR;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;23.0;2.0;5.0;4.0;-2.0;7.0;19659.0;92930.0;19659.0;64701.0;11067.0;30353.0;-57091.0;190179.0;33104.0;-141.0;159.0;19438.0;42.0;1.0
KR;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-21.0;-1.0;-2.0;-1.0;0.0;-7.0;-7445.0;-44871.0;-7445.0;-28997.0;-12759.0;-7790.0;-89066.0;-11683.0;-17839.0;-53.0;-68.0;-7639.0;14.0;0.0
KR;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;9.0;2.0;0.0;1.0;1.0;0.0;-2936.0;49220.0;-2936.0;97260.0;4067.0;1475.0;-203243.0;118274.0;-2434.0;-76.0;-31.0;67421.0;-13.0;1.0
KR;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;-15.0;-1.0;-1.0;0.0;0.0;-4.0;-11681.0;-58630.0;-11681.0;1346.0;-9035.0;-3730.0;-99238.0;-112312.0;-8929.0;-122.0;-49.0;-12188.0;14.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;-19.0;-1.0;-3.0;-1.0;-2.0;-3.0;-12.0;-61732.0;-12.0;-15167.0;-9790.0;-7520.0;-43580.0;-71452.0;-29748.0;-26.0;-71.0;-5799.0;-57.0;0.0
KR;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;4.0;2.0;2.0;3.0;6057.0;79953.0;6057.0;19162.0;4572.0;2650.0;207392.0;-60114.0;13183.0;25.0;58.0;-15028.0;11.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;-27.0;-1.0;-2.0;-1.0;-1.0;-7.0;-12847.0;-71841.0;-12847.0;41740.0;-14883.0;-11955.0;-266421.0;68494.0;-1597.0;-91.0;-81.0;-20462.0;-16.0;0.0
KR;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;-3.0;0.0;1.0;0.0;-1.0;-5.0;-10731.0;-29835.0;-10731.0;-22897.0;-4401.0;-4780.0;-37213.0;-87530.0;-28188.0;-45.0;-62.0;369.0;-29.0;0.0
KR;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;23.0;1.0;3.0;1.0;0.0;9.0;15590.0;64027.0;15590.0;-5453.0;14425.0;10760.0;-6764.0;166809.0;36582.0;80.0;56.0;19538.0;-3.0;1.0
KR;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;-22.0;-1.0;-3.0;-1.0;0.0;-10.0;-16243.0;-73378.0;-16243.0;-2387.0;-14385.0;-7635.0;-112028.0;15304.0;-42981.0;-8.0;-53.0;10369.0;-6.0;0.0
KR;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;31.0;0.0;1.0;2.0;2.0;8.0;13797.0;39774.0;13797.0;-4972.0;11154.0;7640.0;143234.0;-80624.0;-5240.0;3.0;-5.0;6532.0;28.0;1.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-24.0;-1.0;-3.0;-1.0;-1.0;-10.0;-25517.0;-73828.0;-25517.0;-14340.0;-13713.0;-12300.0;-61733.0;-81003.0;7126.0;-46.0;-76.0;-12120.0;-50.0;0.0
KR;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;0.0;3.0;1.0;1.0;3.0;7922.0;49279.0;7922.0;-5437.0;6355.0;4185.0;-67390.0;61574.0;11206.0;-57.0;1.0;6196.0;8.0;1.0
KR;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;-20.0;-1.0;-4.0;-1.0;-2.0;-10.0;-18886.0;-95282.0;-18886.0;-14139.0;-14598.0;-2408.0;160110.0;-362410.0;62283.0;64.0;-69.0;-10001.0;-61.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-30.0;0.0;-1.0;0.0;-2.0;-9.0;-23310.0;-68280.0;-23310.0;2236.0;-16041.0;-15250.0;-12305.0;-137263.0;-25862.0;11.0;-79.0;-4452.0;-45.0;0.0
KR;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-8.0;0.0;-2.0;0.0;1.0;-2.0;-5293.0;-18353.0;-5293.0;-1557.0;-8541.0;-4225.0;44832.0;-106653.0;-23122.0;-127.0;-20.0;-6201.0;2.0;0.0
KR;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;2.0;1.0;8.0;16339.0;94890.0;16339.0;-33785.0;13302.0;7750.0;-86803.0;229390.0;63736.0;95.0;114.0;8310.0;59.0;1.0
KR;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-11.0;0.0;-2.0;0.0;0.0;-10.0;-25884.0;-61204.0;-25884.0;-713.0;-6510.0;-3085.0;-15725.0;-68619.0;-3938.0;87.0;-94.0;-21823.0;-62.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;229.0;-109.0;-25.0;-779.0;1771.0;439.0;-2.0;0.0;-118.0;1.0;0.0
KR;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-21.0;-1.0;0.0;-1.0;-2.0;-9.0;-17921.0;-52889.0;-17921.0;-41077.0;-10142.0;-8455.0;57241.0;-172877.0;-15801.0;-59.0;-37.0;-19854.0;26.0;0.0
KR;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;-1.0;2.0;-1.0;1.0;-5.0;-8801.0;-1726.0;-8801.0;33674.0;-4824.0;-380.0;-183488.0;152501.0;52115.0;43.0;-8.0;23683.0;24.0;0.0
KR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;-13.0;0.0;-1.0;0.0;-1.0;-1.0;-3608.0;-17550.0;-3608.0;2752.0;-9858.0;-4725.0;30833.0;-115923.0;-1741.0;-52.0;-23.0;-6172.0;-5.0;0.0
KR;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;-10.0;-2.0;1.0;0.0;2.0;0.0;4125.0;-6512.0;4125.0;6842.0;-8546.0;-4795.0;-75502.0;11307.0;-20695.0;-68.0;18.0;211.0;-19.0;0.0
